component_id,component_type,error_name,created,date time
GR003297,ground,goto_started_off_sticker,1683015674,02/05/2023 08:21:00:210
GR003212,ground,goto_finished_off_sticker,1683015707,02/05/2023 08:21:00:210
GR003212,ground,corners_cv_started,1683015707,02/05/2023 08:21:00:210
GR003212,ground,goto_started_off_sticker,1683015707,02/05/2023 08:21:00:210
GR003165,ground,periodic_goto_timeout,1683017847,02/05/2023 08:57:00:570
GR003165,ground,auto_reset_agent,1683017847,02/05/2023 08:57:00:570
GR003165,ground,read_data_matrix_timeout,1683017910,02/05/2023 08:58:00:580
LR00002267,lift,auto_reset_agent,1683018385,02/05/2023 09:06:00:60
LR00002113,lift,auto_reset_agent,1683018454,02/05/2023 09:07:00:70
GR003295,ground,missing_sticker,1683018643,02/05/2023 09:10:00:100
GR003202,ground,missing_sticker,1683018712,02/05/2023 09:11:00:110
GR003290,ground,missing_sticker,1683019212,02/05/2023 09:20:00:200
LR00002113,lift,auto_reset_agent,1683019393,02/05/2023 09:23:00:230
GR003227,ground,turn_timeout,1683019944,02/05/2023 09:32:00:320
GR003227,ground,auto_reset_agent,1683019946,02/05/2023 09:32:00:320
GR003188,ground,safety_entered,1683019989,02/05/2023 09:33:00:330
GR003188,ground,robot_restarted,1683019989,02/05/2023 09:33:00:330
GR003188,ground,auto_reset_agent,1683019989,02/05/2023 09:33:00:330
GR003188,ground,auto_reset_agent,1683020032,02/05/2023 09:33:00:330
GR003275,ground,turn_timeout,1683020134,02/05/2023 09:35:00:350
GR003275,ground,auto_reset_agent,1683020134,02/05/2023 09:35:00:350
GR003298,ground,missing_sticker,1683020178,02/05/2023 09:36:00:360
LR00002120,lift,auto_reset_agent,1683020214,02/05/2023 09:36:00:360
GR003215,ground,goto_finished_off_sticker,1683021025,02/05/2023 09:50:00:500
GR003215,ground,corners_cv_started,1683021026,02/05/2023 09:50:00:500
LR00002112,lift,tote_slipped_on_conveyors_while_unloading_to_su_seen_by_outer_sensor,1683021374,02/05/2023 09:56:00:560
LR00002112,lift,auto_reset_agent,1683021710,02/05/2023 10:01:00:10
LR00002282,lift,auto_reset_agent,1683021836,02/05/2023 10:03:00:30
GR003297,ground,goto_finished_off_sticker,1683023607,02/05/2023 10:33:00:330
GR003248,ground,missing_sticker,1683023851,02/05/2023 10:37:00:370
LR00002113,lift,auto_reset_agent,1683024118,02/05/2023 10:41:00:410
LR00002113,lift,auto_reset_agent,1683024441,02/05/2023 10:47:00:470
LR00002113,lift,auto_reset_agent,1683025072,02/05/2023 10:57:00:570
LR00002113,lift,auto_reset_agent,1683025401,02/05/2023 11:03:00:30
GR003264,ground,missing_sticker,1683025473,02/05/2023 11:04:00:40
LR00002113,lift,auto_reset_agent,1683025939,02/05/2023 11:12:00:120
LR00002113,lift,auto_reset_agent,1683026263,02/05/2023 11:17:00:170
LR00002113,lift,auto_reset_agent,1683027107,02/05/2023 11:31:00:310
LR00002113,lift,auto_reset_agent,1683027428,02/05/2023 11:37:00:370
LR00002288,lift,reset_agent_by_user,1683027493,02/05/2023 11:38:00:380
GR003203,ground,safety_entered,1683027923,02/05/2023 11:45:00:450
GR003203,ground,robot_restarted,1683027924,02/05/2023 11:45:00:450
GR003203,ground,auto_reset_agent,1683027924,02/05/2023 11:45:00:450
GR003203,ground,signup_no_sticker,1683027946,02/05/2023 11:45:00:450
GR003203,ground,ground_not_responding,1683028016,02/05/2023 11:46:00:460
GR003203,ground,read_data_matrix_timeout,1683028036,02/05/2023 11:47:00:470
GR003203,ground,reset_agent_by_user,1683028092,02/05/2023 11:48:00:480
GR003202,ground,missing_sticker,1683028567,02/05/2023 11:56:00:560
GR003080,ground,missing_sticker,1683028688,02/05/2023 11:58:00:580
GR003076,ground,missing_sticker,1683028798,02/05/2023 11:59:00:590
